Fecha,TempAvg,TempMax,TempMin,HumidAvg,HumidMax,WindAvg,WindMax,Radiation,Rain,ET
17/04/2010,12.57,17.97,10,82.6,96.9,0.95,6.7,10.84,4,2.05
18/04/2010,12.42,16.31,9.66,86.3,98.1,0.77,5.47,10.19,6,1.82
19/04/2010,13,19.74,6.2,79.3,99.4,0.82,4.39,19.28,0.2,2.96
20/04/2010,14.22,21.6,7.07,76.4,98.3,0.6,3.33,16.92,0,2.8
21/04/2010,15.44,23.99,8.47,77.5,97.2,0.84,7.72,15.06,9.4,2.94
22/04/2010,16.17,21.28,11.59,74,95.4,1.82,7.05,18.01,0,3.38
23/04/2010,15.76,22.34,9.46,73.4,97.7,0.9,5.89,22.84,0,3.66
24/04/2010,16.11,23.65,8,73.9,98,0.79,4.01,22.95,0.2,3.71
25/04/2010,18.1,26.9,10.54,70.2,96.4,0.63,3.21,25.57,0,4.22
26/04/2010,19.14,28.17,10.87,68.11,95.6,0.63,3.5,26.59,0,4.46
27/04/2010,19.64,29.69,11.06,62.94,95.3,0.54,2.8,26.36,0,4.45
28/04/2010,20.78,29.22,10.94,58.02,96.1,0.91,4.92,27.14,0,4.9
29/04/2010,19.82,26.83,12.93,60.18,90.3,0.98,3.82,25.41,0,4.58
30/04/2010,18.52,25.39,11.79,68.87,97.1,1.41,5.37,24.39,0,4.43
01/05/2010,17.27,23.21,10.8,62.22,90.2,1.64,6.94,23.53,0,4.33
02/05/2010,17.03,24.73,8.73,62.29,95.6,1.34,5.21,27.21,0,4.7
03/05/2010,12.48,16.9,7.47,52.27,76.4,2.32,9.55,22.28,0.2,3.93
04/05/2010,8.73,13.84,1.74,49.62,81.8,2.08,7.96,22.46,0,3.42
05/05/2010,10.35,17.83,4.61,48.85,70.1,1.22,6.88,24.52,0,3.74
06/05/2010,10.43,19.01,-0.06,57.16,92.8,0.64,3.23,29.2,0,3.87
07/05/2010,12.98,19.68,5.99,61.7,86.1,1.86,9.43,19.87,0.2,3.68
08/05/2010,12.96,18.3,7.8,74.6,97.8,1.54,5.48,14.41,7,2.78
09/05/2010,14.08,18.65,11.52,81.6,98.8,2.04,9.52,16.79,11,3.05
10/05/2010,12.85,17.23,7.67,80.8,95.9,1.51,6.38,13.6,5,2.5
11/05/2010,11.58,17.24,6.07,77.2,97.4,1.03,5.12,14.87,1,2.49
12/05/2010,12.46,17.24,8.4,69.3,92.6,2.48,8.15,18.05,0.4,3.36
13/05/2010,10.2,17.37,4.68,70.6,92.4,1.92,6.22,23.09,0.2,3.63
14/05/2010,10.75,16.02,5.99,66.57,93.2,1.74,7.75,19.75,1.2,3.31
15/05/2010,12.57,18.09,7,55.25,92.8,1.92,6.33,24.63,0,4.05
16/05/2010,12.71,20.94,3,57.16,91.8,0.72,3.38,28.54,0,4.17
17/05/2010,15.58,25.39,4.87,56.54,87.8,0.68,3.22,29.78,0,4.68
18/05/2010,17.45,27.84,6.06,54.59,93.8,0.66,2.94,30.48,0,4.98
19/05/2010,19.06,27.91,6.87,49.47,88.4,0.83,4.13,31.03,0,5.27
20/05/2010,18.55,26.97,9.07,49.14,76.8,0.98,4.62,31.45,0,5.39
21/05/2010,20.52,28.82,10.4,48.77,84.2,0.92,5.21,31.49,0,5.59
22/05/2010,21.58,30.49,12.66,44.45,71.3,0.74,3.93,31.14,0,5.57
23/05/2010,21.89,29.75,12.72,48.68,77.1,1.18,6.62,30.65,0,5.87
24/05/2010,20.98,28.91,12.46,53.45,86.1,0.83,4.31,26.9,0,5.03
25/05/2010,19.19,25.39,12.4,55.41,86.3,1.68,6.75,29.59,0,5.59
26/05/2010,18.35,25.45,10.27,58.63,92.7,1.52,5.68,29.72,0,5.42
27/05/2010,18.36,26.45,9.27,56.81,90.4,1.4,7,25.3,0.2,4.89
28/05/2010,17.64,24.52,9.67,66.1,96.7,1.09,7.02,25.26,1.6,4.52
29/05/2010,19.21,28.04,9.47,61.3,97.4,0.81,5.23,27.31,0.2,4.92
30/05/2010,21.87,31.56,10.34,54.51,95.3,0.72,5.92,30.81,0,5.62
31/05/2010,23.89,33.27,12.8,53.42,90.4,0.65,3.5,30.4,0,5.73
01/06/2010,25.29,33.67,16.33,49.39,79.8,0.87,4.75,27.04,0,5.64
02/06/2010,23.9,32.55,17.06,51.03,76.9,0.59,2.87,22.61,0,4.65
03/06/2010,24.99,34.07,17.58,48.82,73.4,0.87,4.94,26.8,0,5.69
04/06/2010,24.76,35.12,14.26,49.39,88.4,0.73,5.35,31.33,0,6.1
05/06/2010,25.72,36.45,14.46,47.4,85.6,0.98,5.52,29.99,0,6.37
06/06/2010,24.5,32.29,16.59,36.11,67.98,1.56,5.74,29.31,0,6.67
07/06/2010,23.61,32.89,12.73,45.62,88.8,1.63,7.38,31.09,0,6.8
08/06/2010,20.14,28.91,13.67,57.65,92.8,2.13,8.08,26.53,2.8,5.98
09/06/2010,14.78,18.05,11.8,89.9,95.4,1.21,6.46,4.86,17,1.3
10/06/2010,15.35,22.02,10.4,74.7,95,2.19,8.41,20.2,0.8,3.89
11/06/2010,15.72,20.09,10.33,70.8,94.2,2.41,7.49,16.98,2.6,3.5
12/06/2010,14.44,16.66,12.59,89.4,96.9,0.75,3.06,7.57,13,1.64
13/06/2010,18.4,25.85,12.99,69.35,97.7,0.73,4.71,23.62,1.4,4.29
14/06/2010,18.06,27.12,10.94,72.4,97,0.8,7.71,21.66,1.2,4.13
15/06/2010,15.55,21.88,9.34,58.09,87.7,1.06,6.65,22.23,0,4.01
16/06/2010,14.15,20.49,6.28,65.83,96,0.98,5.73,14.53,0,2.87
17/06/2010,17.12,26.18,7.47,60.01,95,0.73,3.45,28.17,0,4.77
18/06/2010,19.82,29.57,10.27,58.46,93.3,1.16,5.6,26.78,0,5.35
19/06/2010,20.48,28.71,12.93,54.85,91.3,1.13,8.72,28.05,0,5.46
20/06/2010,19.02,26.72,10.54,47.67,91.6,1.09,5.36,32.4,0,5.71
21/06/2010,17.89,27.91,7.21,40.48,78.6,0.82,5.1,32.74,0,5.53
22/06/2010,21.82,32.94,8.81,43.86,85.2,0.66,3.3,32.4,0,5.82
23/06/2010,23.94,34.6,12.53,44.66,81.2,0.78,4.28,32.12,0,6.16
24/06/2010,25.42,36.31,14.6,46.63,81.1,0.91,7.76,29.78,2.4,6.27
25/06/2010,25.23,34.6,16.52,51.66,91.5,1.24,8.56,29.74,0,6.54
26/06/2010,24.09,33.6,15.79,56.5,93.9,0.87,5.67,25.51,1.6,5.41
27/06/2010,23.33,32.02,17.45,62.18,93.4,1.02,4.27,24.38,0,5.29
28/06/2010,24.94,34.87,13.74,47.35,90,0.91,4.33,30.93,0,6.26
29/06/2010,25.86,33.83,19.05,48.33,82.2,0.88,4.9,27.97,0,5.9
30/06/2010,25.97,35.72,15.86,46.69,85.1,0.72,3.68,30.99,0,6.16
01/07/2010,25.45,35.42,16.39,47.81,79.7,1.1,6.65,23.78,0,5.66
02/07/2010,25.56,34.54,17.53,49.13,76.4,0.86,3.75,23.74,0,5.3
03/07/2010,22.79,31.35,17.38,68.22,96.8,0.85,4.4,18.22,9,4.11
04/07/2010,26.45,35.73,16.66,52.36,91.1,0.77,4.05,30.31,0,6.18
05/07/2010,27.38,36.38,17,46.93,81.6,0.7,3.71,30.78,0,6.22
06/07/2010,28.53,38.18,18.52,43.11,70.8,0.79,4.23,30.53,0,6.46
07/07/2010,29.55,39.65,18.99,41.82,76.7,0.87,5.09,30.05,0,6.64
08/07/2010,29.02,37.7,22.71,37.72,63.35,1.05,7.82,12.61,0,4.5
09/07/2010,27.62,37.12,17.06,45.09,84.6,0.88,4.37,30.42,0,6.42
10/07/2010,27.7,38.72,17,44.17,79.8,0.65,3.71,30.23,0,6.14
11/07/2010,28.78,40.19,17.6,42.72,78.7,0.77,4.19,29.04,0,6.33
12/07/2010,28.35,37.72,18.25,36.16,78.8,1.53,6.69,30.39,0,7.39
13/07/2010,26.43,36.26,14.8,34,71.3,1.48,5.84,31.02,0,7.14
14/07/2010,25.15,33.09,16.52,36.63,63.96,1.91,7.46,30.96,0,7.3
15/07/2010,24.19,35.4,11.27,39.14,83.7,0.92,4.5,31.34,0,6.24
16/07/2010,25.03,35.79,11.81,35.16,72.7,0.96,5.43,31.2,0,6.3
17/07/2010,26.02,37.45,13.74,38.66,71.5,0.66,3.87,30.66,0,5.94
18/07/2010,28.65,38.72,19.25,44.14,77.1,0.83,3.99,29.85,0,6.4
19/07/2010,28.14,39.1,16.8,40.02,76,0.82,4.86,29.41,0,6.28
20/07/2010,28.31,38.18,15.99,35.84,71.9,1.17,5.75,29.46,0,6.68
21/07/2010,26.67,34.07,17.65,39.65,70.3,1.46,6.54,29.33,0,6.6
22/07/2010,26.3,34.47,18.32,38.36,72.7,1.35,5.35,27.85,0,6.36
23/07/2010,25.75,34.94,17.12,44.13,71.5,0.85,4.04,29.37,0,5.97
24/07/2010,27.05,36.31,19.72,35.57,52.62,1,4.14,28.15,0,6.19
25/07/2010,26.68,35.94,14.66,27.65,55.2,0.84,4.19,30.04,0,6
26/07/2010,25.73,35.81,13.79,32.65,67.12,0.9,7.26,30.23,0,6.06
27/07/2010,26.96,37.39,16.19,36.15,59.47,0.69,3.21,29.36,0,5.8
28/07/2010,28.49,39.43,17.65,39.63,70.5,0.81,3.94,28.91,0,6.16
29/07/2010,27.96,39.17,15.66,33.58,64.97,1.03,6.06,24.67,0,5.92
30/07/2010,26.44,36.79,17.06,38.71,67.84,0.69,3.34,28.29,0,5.65
31/07/2010,28.35,39.29,17.32,39.4,67.23,0.83,5.11,27.09,0,5.92
01/08/2010,28.12,38.42,17.45,39,73.4,1,5.43,27.36,0,6.14
02/08/2010,27.67,36.98,15.99,37.87,73.9,1.24,5.55,28.08,0,6.39
03/08/2010,24.97,34.08,17.78,41.74,65.55,0.91,3.59,26.29,0,5.51
04/08/2010,25.8,36.11,15.93,38.17,61.49,0.89,5.18,26.45,0,5.61
05/08/2010,25.59,34.08,17.46,36.54,63.75,0.86,4.08,27.09,0,5.51
06/08/2010,25.99,36.12,16.39,35.89,53.2,0.81,3.57,26.44,0,5.47
07/08/2010,28.41,38.97,19.57,46.35,81,0.78,3.51,25.69,0,5.65
08/08/2010,27.4,35.54,22.36,48.64,83.2,0.62,4.8,14.2,0,3.66
09/08/2010,27.02,36.45,19.18,58.02,91,0.63,2.79,22.17,1.4,4.78
10/08/2010,28.01,38.49,19.31,48.23,75.1,0.82,5.59,18.33,0,4.68
11/08/2010,26.48,38.05,14.79,39.91,89.9,0.92,5.5,25.26,0,5.57
12/08/2010,24.59,36.18,11.61,36.33,72.9,0.99,4.21,23.68,0,5.29
13/08/2010,22.83,29.64,16.25,47.02,67.67,1.27,5.1,21.95,0,4.9
14/08/2010,20.93,29.77,13.53,39.15,64.38,0.76,3.99,27.61,0,4.88
15/08/2010,22.65,33.6,10.74,36.82,65.42,1.09,5.73,27.14,0,5.51
16/08/2010,19.98,26.81,15.89,63.82,89.7,0.77,3.4,10.51,2.6,2.57
17/08/2010,22.16,29.95,15.98,67.48,93.9,0.63,3.07,17.34,0,3.53
18/08/2010,24.46,33.26,16.19,54,87.8,0.72,3.94,23.61,0,4.69
19/08/2010,21.38,30.34,14.92,70.6,95.7,0.8,7.97,14.77,3.4,3.36
20/08/2010,24.4,35.2,15.46,63.56,95.6,0.53,3.06,24.23,0,4.62
21/08/2010,28.06,38.05,17.45,42.75,82.1,0.76,5.07,25.14,0,5.26
22/08/2010,28.69,37.58,18.98,40.85,66.65,1.23,5.86,25.62,0,5.95
23/08/2010,26.42,35.46,14.72,35.96,77.8,1.96,9.06,26.53,0,6.7
24/08/2010,24.96,34.27,17.25,50.8,83.6,1.32,5.02,26.2,0,5.71
25/08/2010,26.57,38.72,14.79,40.96,74.4,0.62,4.22,26.01,0,5.01
26/08/2010,29.41,40.09,18.31,35.75,66.8,1.24,5.67,25.28,0,6.12
27/08/2010,27.14,37.32,17.27,34.6,58.44,1.7,7.67,25.65,0,6.53
28/08/2010,24.84,36.13,14.52,36.81,64.57,0.68,5.36,25.88,0,4.78
29/08/2010,25.55,36.38,16.19,35.31,62.33,0.84,4.5,25.11,0,5.05
30/08/2010,29.45,35.71,19.84,19.89,35.88,0.67,3.63,18.43,0,NA
31/08/2010,25.1,34.93,15.26,39.65,68.06,0.7,3.86,22.37,0,4.41
01/09/2010,23.3,32.8,18.04,66.08,95.3,1.05,5.45,15.49,7.4,3.8
02/09/2010,21.7,28.75,15.66,72.8,96.2,0.58,2.76,19.39,0,3.53
03/09/2010,23.58,32.45,15.86,60.6,94.4,0.53,2.87,23.52,0,4.16
04/09/2010,24.8,35.18,15.93,52.9,84.2,0.68,4,23.22,0,4.45
05/09/2010,25.42,36.11,16.26,46.55,78.1,0.64,4.81,20.44,0,4.13
06/09/2010,25.18,34.51,15.66,39.89,79.6,1.51,7.61,21.88,0,5.34
07/09/2010,20.97,26.32,15.72,53.02,76.3,3.16,8.89,18.87,0,5.15
08/09/2010,19.92,26.7,12.85,46.58,83.1,1.42,5.53,23.1,0,4.42
09/09/2010,19.39,28.35,9.8,47.06,80.2,0.6,3.7,23.19,0,3.68
10/09/2010,20.11,31.13,10.21,41.97,72.3,0.59,3.27,23.36,0,3.76
11/09/2010,22.23,33.71,10.74,38.71,70.7,0.69,4.1,23.19,0,4.06
12/09/2010,24.94,35.98,14.6,39.77,69.47,0.76,4.03,21.93,0,4.26
13/09/2010,24.6,34.65,16.72,43.76,66.22,0.73,3.5,21.88,0,4.17
14/09/2010,23.49,35.18,11.33,35.13,75.8,0.61,3.2,22.46,0,3.91
15/09/2010,23.84,35.89,13.66,44.29,75.2,0.6,3.87,20.36,0,3.79
16/09/2010,22.04,26.98,14.83,63.1,92.4,1.24,9.68,10.36,4.6,2.71
17/09/2010,18.29,24.33,14.59,79.2,94.2,0.67,4.45,11.5,3,2.24
18/09/2010,18.82,26.19,13.39,72,95.3,0.51,3.55,14.08,0,2.5
19/09/2010,19.69,28.96,11.86,65.51,93.8,0.57,3.24,19.58,0,3.21
20/09/2010,16.57,20.79,13.32,81,91.7,0.73,6.64,4.02,4.6,1.26
21/09/2010,18.45,27.42,11.32,72.9,95.8,0.43,2.91,17.29,0,2.73
22/09/2010,19.92,28.62,12.46,63.59,92.9,0.69,5.56,17.93,0,3.11
23/09/2010,19.52,25.1,14.39,63.74,87.3,1.26,5.14,8.84,0,2.39
24/09/2010,19.74,27.51,12.6,52.54,83.6,1.72,6.04,17.57,0,3.92
25/09/2010,17.01,23.85,10.47,51.73,86,0.62,3.75,20.14,0,2.88
26/09/2010,14.25,22.45,7.27,56.68,85.4,0.59,3.73,20.6,0,2.71
27/09/2010,15.13,26.17,5.81,52.05,80.7,0.77,5.67,19.94,0,3.02
28/09/2010,16.22,27.63,4.87,51.9,91.5,0.68,4.61,19.67,0,2.96
29/09/2010,16.91,29.28,7.27,49.82,82.4,0.83,4.98,19.14,0,3.23
30/09/2010,17.6,28.78,7,49.81,80.9,0.81,4.76,17.48,0,3.02
01/10/2010,17.26,28.75,8.34,53.04,83,0.72,5.88,18.95,0,3
02/10/2010,17.36,29.88,8.14,44.91,72.3,0.8,5.32,18.57,0,3.14
03/10/2010,14.82,21.36,6.27,64.71,93.5,1.9,8.23,8.4,3.8,2.35
04/10/2010,15.32,22.42,8.66,68.17,91,1.86,6.57,14.58,0.2,2.99
05/10/2010,14.35,25.1,5.8,63.82,93.9,0.57,4.45,18.43,0,2.45
06/10/2010,15.92,26.42,6.73,60.03,88.2,0.49,3.02,18.22,0,2.42
07/10/2010,19.33,28.23,12.59,65.31,94.2,0.92,5.23,13.45,1.8,2.63
08/10/2010,20.2,27.24,14.12,64.5,95.5,1.14,6.3,14.51,0,2.82
09/10/2010,15.35,20.59,10.4,87.3,95.1,0.74,5.56,1.77,30.8,1.11
10/10/2010,13.11,19.24,8.66,81.4,96,1.09,5.16,11.63,0,1.87
11/10/2010,13.15,19.54,8.67,82.2,96.6,0.46,3.16,9,0.2,1.42
12/10/2010,14.13,20.21,8.8,80,96.2,0.52,3.11,11.2,0,1.62
13/10/2010,14.91,23.18,7.8,75.6,96.7,0.52,3.65,14.75,0,1.95
14/10/2010,15.07,23.51,8.27,68.58,96.3,0.55,4.11,16.23,0.2,2.06
15/10/2010,11.95,21.18,4.8,67.72,94.8,0.51,5.72,16.66,0,1.88
16/10/2010,11.15,20.66,3.13,67.87,93.6,0.56,4.01,16.42,0,1.84
17/10/2010,11.38,18.54,4,60.65,93.5,0.69,4.18,16.69,0,1.85
18/10/2010,8.52,18.81,0.34,60.3,93.4,0.57,3.41,16.66,0,1.72
19/10/2010,9.16,21.45,-0.13,60.57,91.1,0.46,2.89,16.22,0.2,1.67
20/10/2010,10.45,23.71,1.54,59.88,87.6,0.44,2.18,16.05,0,1.71
21/10/2010,10.93,23.38,1.8,61.31,91.8,0.44,2.62,15.55,0,1.66
22/10/2010,10.68,20.75,3.21,71.2,91.7,0.47,2.25,10.97,0,1.42
23/10/2010,11.89,22.05,5.12,68.69,93.1,0.4,3.5,14.08,0,1.52
24/10/2010,13.45,23.05,3.07,61.69,94.1,1.61,7.19,14.01,0,2.55
25/10/2010,13.69,18.61,3.6,48.93,74.2,1.29,6.25,14.35,0,2.07
26/10/2010,8.12,21.67,-1.6,48.36,86.8,0.78,4.86,15.09,0,1.9
27/10/2010,9.39,22.72,-0.33,45.09,77,0.5,3.16,14.13,0,1.52
28/10/2010,11.23,20.96,4.93,46.78,71.6,0.47,2.3,8.06,0,1.34
29/10/2010,12.47,23.07,5.93,62.03,92.7,1.89,NA,10.92,4.2,2.68
30/10/2010,10.73,13.45,8,86,94.9,1.3,7.15,4.04,4,0.98
31/10/2010,11.8,15.05,9.52,73.8,83.6,3.17,9.01,7.41,2.6,1.77
01/11/2010,12.21,17.89,6.46,66.08,85.7,1.91,6.38,8.77,0,1.85
02/11/2010,10.71,19.6,2.93,72.4,94.2,0.83,5.09,13.4,0,1.51
03/11/2010,10.87,21.98,2.66,77,94.9,0.47,3.13,13.06,0,1.29
04/11/2010,11.9,23.05,3.12,76,96.3,0.42,2.5,13.03,0.2,1.28
05/11/2010,12.88,22.85,5.14,69.74,93.3,0.58,3.45,12.71,0,1.39
06/11/2010,12.29,20.93,5.67,73.5,94.2,0.69,3.6,12.19,0,1.37
07/11/2010,10.95,17.04,5.66,70.2,94.2,1.09,5.45,7.93,0,1.29
08/11/2010,9.88,13.86,3.27,71.5,89.2,4.25,NA,4.98,0,1.81
09/11/2010,11.99,15.37,8.8,62.46,85.3,5.23,NA,10.31,0.8,2.74
10/11/2010,10.28,14.98,5.8,58.3,76.8,2.75,7.3,8.7,0,2.15
11/11/2010,7.95,17.03,-0.94,67.94,91.5,1.53,6.24,11.09,0,1.63
12/11/2010,8.85,16.07,3.13,80,93.8,0.58,3.16,11.79,0,0.96
13/11/2010,9.27,16.35,3.74,78.7,94.3,0.62,3.88,7.04,0,0.94
14/11/2010,9.82,14.79,4.6,83.7,93.7,1.15,5.31,3.12,5.4,0.89
15/11/2010,7.51,13.97,1.93,69.39,87.8,1.82,6.12,11.08,0,1.43
16/11/2010,6.26,13.82,-0.07,71.6,92.8,0.88,4.71,10.9,0,1.03
17/11/2010,6.95,11.39,3.33,83.8,92.7,1.42,5.88,3.61,6.4,1.01
18/11/2010,5.58,13.69,-0.27,81.3,95.2,1.13,4.75,10.92,0.2,1.08
19/11/2010,7.14,14.56,2.2,79,93.3,0.75,5.06,7.68,0,0.91
20/11/2010,9.28,13.82,4.4,77.9,92.7,1.63,7.11,6.56,6,1.09
21/11/2010,8.38,13.84,5.07,76.5,90,2.93,7.5,9.16,1.6,1.46
22/11/2010,7.9,11.57,4,75,87,1.95,5.01,7.96,0,1.15
23/11/2010,6.15,13.31,0.8,77.1,94.2,0.7,4.07,9.81,0,0.78
24/11/2010,6.92,13.74,1.86,76.6,92.3,0.43,2.44,10.69,0,0.66
25/11/2010,4.1,13.22,-1.74,75.5,94,0.62,3.63,9.93,0.2,0.73
29/11/2010,0.66,3.94,-3.27,88.3,93.1,0.56,2.78,1.66,1,0.44
30/11/2010,5.35,10.18,2.93,87.8,94.7,1.04,5.6,3.6,2.2,0.73
01/12/2010,3.78,6.66,0.86,87.6,94.1,1.27,6.77,2.83,1,0.61
02/12/2010,3.78,9.06,1.14,75.8,94.7,1.56,8.1,6.76,0.4,1.02
03/12/2010,2.4,8.37,-3.8,69.75,91.4,1.63,7.55,10.12,2,0.96
04/12/2010,0.7,6.51,-5.21,74.6,89.9,0.47,2.54,8.43,0,0.46
05/12/2010,5.54,12.15,2.53,78.6,92.3,0.62,3.97,2.05,1,0.64
06/12/2010,14.47,19.28,11.06,77.9,94.5,2.15,9.77,8.23,4.4,1.41
07/12/2010,12.86,15,11.12,80.3,91.4,2.25,8.24,1.7,8.4,1.03
08/12/2010,13.31,16.37,10.33,77.4,92.1,1.76,6.66,3.99,2.6,1.08
09/12/2010,11.93,16.51,8.73,90.3,94.8,0.59,2.67,4.94,1.4,0.62
10/12/2010,9.72,16.29,4.94,86.8,95.6,0.56,3.05,6.65,0.2,0.65
11/12/2010,9.45,12.44,6.93,89.5,95.3,0.79,3.86,4.57,0.2,0.6
12/12/2010,7.11,10.31,5.52,94,95.6,0.51,2.6,4.46,0.2,0.47
13/12/2010,8.9,14.65,6.53,89.7,95.8,0.39,2.43,4.83,0,0.57
14/12/2010,8.06,15.16,-0.13,81.8,95.7,0.49,3.06,7.58,0.2,0.6
15/12/2010,1.65,8.64,-3.47,67.28,92.4,0.68,4.75,9.56,0.2,0.57
16/12/2010,-1.27,7.25,-7.48,68.58,91.3,0.57,3.97,9.67,0,0.49
17/12/2010,-1.53,8.04,-6.95,69.03,86.6,0.76,5.01,9.55,0,0.62
18/12/2010,0.6,5.46,-4.54,80.8,93,0.39,2.19,3.21,0.8,0.44
19/12/2010,5.81,9.65,2.27,91.3,94.9,1.15,5.19,2.9,2.6,0.54
20/12/2010,7.07,12.44,3.8,78.7,94.6,0.7,4.07,7.45,2,0.64
21/12/2010,10.19,12.93,5.93,87.3,94.8,1.46,6.99,2.22,11.2,0.72
22/12/2010,10.31,12.19,6.53,80.8,92.7,1.57,6.48,2.66,2.8,0.8
23/12/2010,6.92,10.05,3.39,77.3,94.1,2.19,6.62,2.88,2,1.09
24/12/2010,3.43,7.64,-1.33,61.6,84.1,2.28,7.38,9.68,0,1.07
25/12/2010,1.26,8.43,-3.87,71,93,0.42,2.66,9.24,0,0.41
26/12/2010,-1.27,6.77,-7.22,70.9,88,0.53,3.05,9.81,0,0.45
27/12/2010,-0.56,7.9,-5.75,75.5,90.7,0.51,2.44,8.69,0,0.45
28/12/2010,2.98,9.38,-1.2,76.6,89.6,0.49,2.19,5.8,0,0.51
29/12/2010,5.83,14.23,0.6,80.5,93.7,0.56,2.63,8.11,0,0.58
30/12/2010,6.06,10.67,0.99,86,93.5,0.67,5.16,2.46,4.6,0.61
31/12/2010,8.62,12.24,3.8,86.4,94.4,0.47,2.84,4.34,0.4,0.55
01/01/2011,7.83,12.18,4,89.1,95.1,0.73,4.16,5.21,0,0.59
02/01/2011,7.89,14.5,1.93,85.7,95,0.69,3.97,6.56,0,0.72
03/01/2011,2.95,8.32,-1.4,91.1,94.1,0.44,2.7,4.49,0.2,0.44
04/01/2011,6.87,8.66,4.33,87,92.5,0.71,3.26,1.98,0.6,0.54
05/01/2011,7.93,11.93,5.07,89,94.8,0.36,1.68,2.59,0.4,0.53
06/01/2011,12.5,17.45,6.93,78.5,94.7,2.22,8.6,4.88,0.4,1.31
07/01/2011,11.39,13.46,9.26,69.18,77.7,1.74,6.1,3.14,0.4,1.2
08/01/2011,10.55,14.26,8.53,77.2,89.1,1.42,7.98,2.24,4.2,1.04
09/01/2011,8.72,11.85,6.19,87.2,93.8,0.8,3.75,4.29,9.8,0.69
10/01/2011,6.78,8.86,4.26,83.2,92.5,2,6.17,6.1,3,0.83
11/01/2011,10.2,16.03,6.66,83.8,94.1,2.31,6.49,8.42,0.2,1.3
12/01/2011,7.23,17.03,2.54,87.1,95.1,0.46,1.94,7.93,0,0.72
13/01/2011,5.59,14.36,2.33,90.2,95.2,0.4,1.98,7.1,0.2,0.6
14/01/2011,5.39,16.42,1.33,88.8,95.1,0.48,1.96,8.06,0.2,0.72
15/01/2011,4.83,15.62,-0.2,86.7,95,0.33,1.76,8.99,0.2,0.61
16/01/2011,5.48,16.35,-0.87,83.6,94.8,0.43,2.22,10.17,0.4,0.7
17/01/2011,4.53,6.92,-0.2,93,95.2,0.42,2.15,2.41,0.2,0.47
18/01/2011,4.57,8.99,1.66,92.3,95.2,0.56,2.18,4.72,0,0.55
19/01/2011,5.29,11.58,0.32,87.7,95.2,0.5,2.32,7.2,0.2,0.63
20/01/2011,5.08,12.9,1.4,84.5,95.1,0.49,3.47,5.82,0.2,0.74
21/01/2011,2.32,8.64,-3.33,39.69,64.67,1.02,4.76,11.8,0,1.04
22/01/2011,0,8.78,-8.08,47.6,83.7,0.76,4.68,11.27,0,0.89
23/01/2011,-0.8,6.77,-6.88,54.04,76.9,0.97,4.71,11.78,0,0.92
24/01/2011,0.52,9.11,-6.01,56.92,79,0.86,4.3,11.93,0,0.94
25/01/2011,0.6,9.9,-5.81,70.2,89,0.57,3.81,11.72,0,0.74
26/01/2011,0.24,8.84,-5.48,80.8,91.8,0.57,3.41,6.64,0,0.65
27/01/2011,4.41,8.86,-1.74,79.9,93,1.19,6.19,4.7,0,0.77
28/01/2011,6.32,10.4,4,81.3,93.2,1.74,6.04,5.47,3.8,1.05
29/01/2011,4.23,8.73,-1.41,84.2,94,1.72,6.07,8.28,0,0.88
30/01/2011,2.61,8.26,-2.34,86.5,94.7,0.57,3.34,5.27,1.8,0.66
31/01/2011,3.09,9.04,-1.07,75.8,94.5,0.68,3.84,10.56,0.2,0.87
01/02/2011,1.97,10.31,-4.27,71.7,92.5,0.82,4.54,12.26,0,1
02/02/2011,2.11,12.5,-5.47,69.15,91.7,0.93,4.68,12.87,0.2,1.21
03/02/2011,2.7,14.83,-5.27,70.1,92.4,0.54,3.38,12.81,0,1.05
04/02/2011,3.96,17.48,-4.2,71.7,91.7,0.56,3.01,13.3,0,1.17
05/02/2011,4.96,18.01,-3.6,68.46,92.5,0.56,3.37,13.25,0.2,1.22
06/02/2011,5.78,19.2,-3.14,65.73,91.9,0.45,1.97,13.13,0,1.19
07/02/2011,5.41,18.47,-3.54,64.69,92.2,0.46,2.2,13.4,0.2,1.2
08/02/2011,4.65,16.82,-4,63.85,87.8,0.54,2.95,13.26,0,1.22
09/02/2011,4.91,16.88,-2.6,70.1,87.8,0.48,2.48,13.18,0,1.18
10/02/2011,5.39,17.67,-3.34,69.11,91.2,0.48,2.23,13.2,0,1.22
11/02/2011,5.1,16.08,-2.2,72.7,90.8,0.55,3.12,12.13,0.2,1.19
12/02/2011,5.66,16.22,-2.74,70.2,92.6,1.11,5.6,13.53,0,1.62
13/02/2011,6.08,14.59,-1.87,74.9,93.2,1.85,8.95,7.59,4.2,1.84
14/02/2011,5.54,9.31,0.4,73.5,92.3,2.78,9.94,10.96,0,1.48
15/02/2011,6.48,9.26,4.53,88.3,94.9,1.67,7.1,2.86,12.2,0.8
16/02/2011,6.27,10.47,2.4,78.6,89.8,2.82,8.82,5.97,7.8,1.32
17/02/2011,7.23,10.92,3.74,69.76,85.4,3.7,9.62,9.14,0.4,1.9
18/02/2011,6.98,13.3,0.27,73.8,92.9,1.74,5.75,13.74,0,1.66
19/02/2011,8.09,11.99,4.27,89.4,93.6,0.67,4.35,3.98,12.2,0.8
20/02/2011,9.96,15.1,7.39,79.7,95,1.91,7.11,12.41,1,1.87
21/02/2011,9.62,14.92,4.8,73.2,93.6,2.53,8.12,7.7,0,1.89
